word,DELMET,wordcat,context,DELMET,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
village,0,N,The village is a fantastic institution and they make people happier,0,village,0,village,0,village,0,village,0,village,0,village,0,,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0,village,0
is,0,V,The village is a fantastic institution and they make people happier,0,is,0,is,0,is,0,is,0,is,0,is,0,,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0
a,0,AT,The village is a fantastic institution and they make people happier,0,a,0,a,0,a,0,a,0,a,0,a,0,,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
fantastic,1,AJ,The village is a fantastic institution and they make people happier,1,fantastic,1,fantastic,0,fantastic,1,fantastic,1,fantastic,1,fantastic,1,,0,fantastic,0,fantastic,1,fantastic,0,fantastic,1,fantastic,1,fantastic,0,fantastic,1,fantastic,1,fantastic,1,fantastic,1,fantastic,1,fantastic,1,fantastic,0,fantastic,0,fantastic,1,fantastic,1,fantastic,1,fantastic,1
institution,0,N,The village is a fantastic institution and they make people happier,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,1,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,0,institution,1,institution,0,institution,0,institution,0,institution,0
and,0,CJ,The village is a fantastic institution and they make people happier,0,and,0,and,0,and,0,and,0,and,0,and,0,,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0
they,0,PN,The village is a fantastic institution and they make people happier,0,they,0,they,0,they,0,they,0,they,0,they,0,,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0
make,1,V,The village is a fantastic institution and they make people happier,1,make,0,make,1,make,0,make,1,make,1,make,1,make,1,make,1,make,0,make,1,make,1,make,1,make,1,make,0,make,0,make,1,make,1,make,1,make,0,make,1,make,1,make,1,make,1,make,1,make,1
people,0,N,The village is a fantastic institution and they make people happier,0,people,0,people,0,people,0,people,0,people,0,people,0,,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0
happier,0,AJ,The village is a fantastic institution and they make people happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0,happier,0
Employment,0,N,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0,Employment,0
in,1,PR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,in,0,in,0,in,0,in,0,in,0,in,0,,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0
agriculture,0,N,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0
still,0,AV,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,still,0,still,0,still,0,still,0,still,0,still,0,,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0
the,0,AT,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,the,0,the,0,the,0,the,0,the,0,the,0,,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
main,0,AJ,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,main,0,main,1,main,0,main,0,main,0,main,0,,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0,main,0
rural,0,AJ,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0,rural,0
industry,0,N,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,0,industry,1,industry,0,industry,0,industry,0,industry,0
fell,1,V,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,1,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0,fell,0
from,1,PR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,from,0,from,0,from,0,from,0,from,0,from,0,,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0
over,1,AV,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,over,0,over,0,over,0,over,0,over,0,over,0,,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0,over,0
a,0,AT,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,a,0,a,0,a,0,a,0,a,0,a,0,,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
million,0,CR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,million,0,million,0,million,0,million,0,million,0,million,0,,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0,million,0
in,1,PR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,in,0,in,0,in,0,in,0,in,0,in,0,,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0
the,0,AT,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,the,0,the,0,the,0,the,0,the,0,the,0,,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
mid-Sixties,0,CR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0,mid-Sixties,0
to,1,PR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,to,0,to,0,to,0,to,0,to,0,to,0,,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
under,1,AV,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,1,under,0,under,0,under,0,under,0,under,0,under,0,,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0,under,0
100,0,CR,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,100,0,100,0,100,0,100,0,100,0,100,0,,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0
now,0,AV,Employment in agriculture still the main rural industry fell from over a million in the mid-Sixties to under 100 now,0,now,0,now,0,now,0,now,0,now,0,now,0,,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0,now,0
Had,0,V,Had either of the teams won they would have taken the League leadership,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0,Had,0
either,0,AV,Had either of the teams won they would have taken the League leadership,0,either,0,either,0,either,0,either,0,either,0,either,0,,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0,either,0
of,0,PR,Had either of the teams won they would have taken the League leadership,0,of,0,of,0,of,0,of,0,of,0,of,0,,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
the,0,AT,Had either of the teams won they would have taken the League leadership,0,the,0,the,0,the,0,the,0,the,0,the,0,,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
teams,0,N,Had either of the teams won they would have taken the League leadership,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0,teams,0
won,1,V,Had either of the teams won they would have taken the League leadership,1,won,0,won,0,won,0,won,0,won,0,won,0,,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0,won,0
they,0,PN,Had either of the teams won they would have taken the League leadership,0,they,0,they,0,they,0,they,0,they,0,they,0,,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0
would,0,V,Had either of the teams won they would have taken the League leadership,0,would,0,would,0,would,0,would,0,would,0,would,0,,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0,would,0
have,0,V,Had either of the teams won they would have taken the League leadership,0,have,0,have,0,have,0,have,0,have,0,have,0,,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0
taken,1,V,Had either of the teams won they would have taken the League leadership,1,taken,0,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,0,taken,1,taken,1,taken,1,taken,1,taken,1,taken,1,taken,0,taken,1,taken,1,taken,1
the,0,AT,Had either of the teams won they would have taken the League leadership,0,the,0,the,0,the,0,the,0,the,0,the,0,,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
League,0,N,Had either of the teams won they would have taken the League leadership,0,League,0,League,0,League,0,League,0,League,0,League,0,,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0,League,0
leadership,1,N,Had either of the teams won they would have taken the League leadership,1,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0
But,0,CJ,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,But,0,But,0,But,0,But,0,But,0,But,0,,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0
Dr,0,N,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0
Runcie,0,N,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0
ideas,0,N,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0,ideas,0
of,0,PR,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,of,0,of,0,of,0,of,0,of,0,of,0,,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
a,0,AT,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,a,0,a,0,a,0,a,0,a,0,a,0,,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
limited,0,AJ,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0,limited,0
primacy,0,N,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0
recognising,0,V,But Dr Runcie ideas of a limited primacy recognising the Pope as a central figure in the Christian Church who would exercise a primacy for the sake of unity and mission have been rejected as insufficient by the Pope,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0,recognising,0
