sentence_id,context,DEL,split,examples,10_fold
ahc-fragment61_21,Somnolent now within its low grey walls and stumpy towers it was once rich on salt and powerful to+boot,FALSE,test,,
ahc-fragment61_22,It had a son to be proud of Samuel Champlain founder of Quebec who was born there around 1569,TRUE,test,,
ahc-fragment61_23,A century later it had an adoptive daughter to weep for 20-year-old Marie Mancini niece of Louis XIV minister Mazarin,TRUE,test,,
ahc-fragment61_24,She went there when her romance with the young king was quashed for political reasons,FALSE,test,,
ahc-fragment61_25,Months later when Marie had departed Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz,FALSE,test,,
ahc-fragment61_26,As you come+back from Brouage towards St Jean-d'Angely on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult with a lovely Romanesque church faade a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region La Roche Courbon,FALSE,test,,
ahc-fragment61_27,Its most surprising room covered from ceiling to floor in 17th-century paintings should be a salon or library instead a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte,FALSE,test,,
ahc-fragment61_28,She never used it having got some of the plumbing details wrong,FALSE,test,,
ahc-fragment61_29,Wriggling across country on the D216 to Port-d'Envaux you come to two more chateaux 18th-century Panloy flaking romantically away on its hillock overlooking a bend in the Charente and almost next door the much older moated Crazannes half-smothered in amazing flamboyant Gothic carving,TRUE,train,,4
ahc-fragment61_30,Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by+way+of the isolated church of Fenioux,FALSE,test,,
ahc-fragment61_31,Its conically-roofed tower hugged about by a brood of smaller roofs shaped like candle snuffers is visible for miles,TRUE,test,,
ahc-fragment61_32,St Jean-d'Angely is a charming little town there are good shops as+well+as half-timbered houses along its narrow old streets one spanned by an ancient bell-tower,FALSE,test,,
ahc-fragment61_33,There 's also a Renaissance fountain and an extremely odd conglomeration of church buildings comprising one ancient ruin one proper church and the skeleton façade and nave of a rather pompous and unfinished 18th-century abbey,FALSE,test,,
ahc-fragment61_34,It makes a conveniently central hub the Marais Poitevin village of Coulon is 27 miles to the north by the D120 which inexplicably changes its number at the top of a hill to D115,FALSE,test,,
ahc-fragment61_35,Niort is about the same distance by the parallel N150,FALSE,test,,
ahc-fragment61_36,Saintes with Gallo-Roman remains a beautiful Romanesque abbey and an atmospheric medieval quarter is 17 miles south of St Jean 15-odd miles to the north-west is Surgeres all of whose public buildings including an engagingly asymmetrical church are within the 16th-century castle walls scattered among beautiful gardens and parkland perfect for picnicking,FALSE,test,,
ahc-fragment61_37,Just under 10 miles south-west of St Jean on the Brouage road St-Savinien is at the upper limit of the tidal reaches of the Charente,FALSE,test,,
ahc-fragment61_38,The villagers main hobby seems to be fishing with peculiar saucer-shaped nets suspended from precariously-perched bankside huts,TRUE,test,,
ahc-fragment61_39,One fisherman waxed lyrical about the variety of fish in the river,FALSE,test,,
ahc-fragment61_40,Even salmon he assured me but of+course those are protected and must be thrown back,FALSE,test,,
ahc-fragment61_41,Which they are normalement,FALSE,test,,
ahc-fragment61_42,Like almost every other Poitevin town and village St-Savinien has a sweet Romanesque church Melle indeed has three,FALSE,test,,
ahc-fragment61_43,But Aulnay just over 10 miles north-east of St Jean is probably the best its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows,FALSE,test,example,
ahc-fragment61_44,Biblical motifs recur some art-experts call them sermons in stone and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain,TRUE,test,,
ahc-fragment61_45,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,FALSE,train,,5
ahc-fragment61_46,I think those 10th- and 11th-century sculptors were motivated not just by piety but also by a certain competitive spirit if a church was finer than the one in the next village more pilgrims would surely pause there,FALSE,test,,
ahc-fragment61_1,Today attraction-merchants are doing no+more+than to lure 20th-century tourists their medieval forebears did for pilgrims,TRUE,test,,
ahd-fragment06_2,Way of the World Farming notes,FALSE,test,,
ahd-fragment06_3,By AUBERON WAUGH,FALSE,test,,
ahd-fragment06_4,MANY will take it as a further surrender to Common Market bureaucracy that an inspectorate will soon be established to regulate the smell of farm manure,FALSE,test,,
ahd-fragment06_5,In fact with the development of deep-litter hen+houses and intensive pig culture some such controls are necessary,FALSE,test,,
ahd-fragment06_6,The smell released by a pig or chicken farm is indescribable and can affect 10 square miles of countryside around,TRUE,test,,
ahd-fragment06_7,One may doubt whether modern farming has any useful purpose nowadays when everybody is on a diet,FALSE,test,,
ahd-fragment06_8,It mostly seems to involve producing food for animals to eat whose excrement is then collected to assist the growth of more food for animals,FALSE,test,,
ahd-fragment06_9,Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World or to the socialists of Eastern Europe in+order to teach them the error of their ways,TRUE,test,,
ahd-fragment06_10,However there is a new plan to turn+over land to wind+farming,FALSE,test,,
ahd-fragment06_11,It involves nothing more than putting+up 80-foot masts all over the land,FALSE,test,,
ahd-fragment06_12,"A 1,500-acre grouse moor will generate enough electricity in this way to power a town of 6000 people",FALSE,test,,
ahd-fragment06_13,"The farmer receives a rent of £15,000 a year and is relieved of the need to do any work for it",FALSE,test,,
ahd-fragment06_14,All the food we need will be provided by monster underground funguses producing a regular crop of mushrooms without human assistance,FALSE,test,,
ahd-fragment06_15,The masts may seem unsightly to those unused to them but I am sure it is simply a matter of getting accustomed,FALSE,test,,
ahd-fragment06_16,Cows were thought very unsightly when they were first introduced,FALSE,test,,
ahd-fragment06_1,Nowadays we all swoon with pleasure at the sight of a cow,TRUE,test,,
ahe-fragment03_2,Luxury life awaits private jail inmates,FALSE,test,,
ahe-fragment03_3,By Richard Savill,FALSE,test,,
ahe-fragment03_4,DUVETS phonecards hot showers and video films will greet inmates at Britain first privately-run prison when it opens on Monday,FALSE,test,example,
ahe-fragment03_5,The Wolds a remand centre at Brough North Humberside is far removed from the insanitary conditions which prevail at many jails,FALSE,test,,
ahe-fragment03_6,The 320 inmates will be allowed out+of their cells for 14 hours a day with a minimum of six hours education and 13 hours exercise a week,FALSE,test,,
ahe-fragment03_7,The £32 million remand prison has 156 single and 72 shared cells each with its own lavatory and washbasin,FALSE,test,,
ahe-fragment03_8,Recreation areas have telephones and pool tables,FALSE,test,,
ahe-fragment03_9,Nail+clippers combs toothpaste and toothbrushes razors and washbags are neatly laid+out on tables in the cells to await the arrival of inmates many of whom will not be carrying such items because they may not have expected to be remanded in custody,FALSE,test,,
ahe-fragment03_10,The cells are luxurious compared to some of the things we put+up+with in the Army said one staff member during a Press tour of the jail,FALSE,test,,
ahe-fragment03_11,The prison has a medical block with 24 beds and a gym with equipment that staff said would be the envy of many council leisure+centres,FALSE,test,,
ahe-fragment03_12,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a £5 million-a-year contract likes to think of its prisoners as customers,TRUE,train,,3
